id,name,title,cites,year,lastUpdated
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Study the Efficacy of Sorafenib, Vemurafenib and Dabrafenib on BRAF Wild and Mutated Genes Using Computational Approach",0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,What Is The Rational For Opening Elementary School In Somalia?,0,2018,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Interference Nulling and Direction of Arrival Estimation in GPS Dual-Polarized Antenna Receiver Moeness G. Amin,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Channel Estimation in Wireless Communications Jitendra K. Tugnait,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Equalization for Wireless Channels Richard K. Martin,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Adaptive Multicarrier CDMA Space-Time Receivers Besma Smida, Sofiène Affes",0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Adaptive Opportunistic Beamforming in Ricean Fading Channels Il-Min Kim, Zhihang Yi",0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Beamforming for Multiantenna Communications Alex B. Gershman,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Anatomical Study on Watermelon Grafting,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Impact of Opportunistic Spectrum Sharing on the Performance of Amplify-and-Forward Incremental Relaying,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of Fullerene C60 (NPs) on Cyclophosphamide-Induced Hepato and Cardiac Toxicity in Male Albino Rats.,0,2017,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Forty-eight hours return visits at Hamad General Hospital Emergency Department on January 2015,0,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Erythrocyte Membrane Lipid Peroxidation in Recently Diagnosed Essential Hypertensive Patients: Correlation with Dyslipidemia,0,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,What are the factors associated with high maternal mortalities in Somalia?: Critical Interpretive Synthesis,0,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Honory Chairs,0,2016,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Dispersive reservoir influence on the superconducting phase qubit,0,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Fissurectomy for chronic anal fissure. Is there a difference in healing rates between anterior and posterior fissure?: P335,0,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Relation between Community Violence Exposure and Mental Health Problems among Male Adolescents in Alexandria,0,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"2015 IEEE INTERNATIONAL CONFERENCE ON UBIQUITOUS WIRELESS BROADBAND, ICUWB 2015",0,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Security Concerns in Cognitive Radio Networks,0,2015,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Tropical Biomedicine,0,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Anal Fistula Plug as treatment for transsphincteric anal fistula are not giving satisfactory results. Experience from a proctology centre in the Gulf Region: P380,0,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Stapled haemorrhoideopexy during general surgery residency training. Preliminary result of 3 years’ experience from Al Ain Hospital (AAH): P381,0,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,EFFECT OF POWDERY MILDEW ON MANGO CHLOROPHYLL CONTENT AND DISEASE CONTROL,0,2014,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Rapid tag collision resolution using enhanced continuous wave absence detection,0,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,EVALUATION OF CURRENT EGYPTIAN CODE ON SEISMIC BEHAVIOR OF MULTI-STOREY BUILDINGS,0,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Throughput performance of route selection schemes in cognitive ad hoc networks,0,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Studies on the Prevalence of Enterobacteriaceae in Chickens and Chicken eggs,0,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A study on maternal dietary practices during postpartum period and their influencing factors among mothers who have babies,0,2013,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile Communications: Coding Techniques,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile Wireless Systems: Channel Characterization,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Diversity Techniques,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The outcome of Beta cell function after early insulin therapy in the recently diagnosed type 2 diabetes (in Egyptian population) our experience in EL-Minia university hospital,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,26th Biennial Symposium on Communications,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive modulation and predistortion techniques over nonlinear fading channels,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,An Experimental Study for the Effect of Vertical Forced Vibration on Pool Boiling Heat Transfer Coefficient,0,2012,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Study of BCL-2 gene polymorphism in chronic hepatitis C infected patients and its relation to circulating growth hormone levels,0,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Prevention of necrotic enteritis using C. perfringens vaccine in male layer chickens.,0,2011,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Simulators and experimental testbeds design and development for wireless networks,0,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Outage capacity of bidirectional relaying in cognitive relay networks,0,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Symposium co-chairs' message,0,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Isolation and identification of C. perfringens from field chickens suspected to be infected with Necrotic Enteritis in relation to season.,0,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A study of some economic features of bananas in Assiut Governorate,0,2010,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Coding Techniques,0,2009,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,19 Adaptations for Optimized,0,2009,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of oil types and concentration on ultrasonic measurements of alkyl polyglucosides liquid crystal phases,0,2009,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Technical program co-chairs' message,0,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Entropies and entanglement for decoherence without energy relaxation in a two-level atom,0,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile Wireless Systems: Channel Characterization.,0,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Diversity Techniques.,0,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile Communications: Coding Techniques.,0,2008,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,MIMO Systems for Wireless Communications,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Analytical and Adaptive Modeling of Nonlinear High Power Amplifiers,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Photophysical properties of gold (I) compounds.,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,New chemistry with AU-N compounds.,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Study Of The Molluscicidal Properties Of Some Egyptian Herbs Upon Snail Intermediate Host Vector Of Human Schistosomiasis,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Study of Adrenomedullin in Children with Heart Failure,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Quazi Mehbubar Rahman,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Hisham Abdul Hussein Al-Asady,0,2005,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Arrays for GPS Receivers,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Multiuser Detection for Fading Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Space-Time Coding and Signal Processing for Broadband Wireless Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Performance Analysis of Multiple Antenna Systems,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Voice over IP and Wireless: Principles and Challenges,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Principles of Chaos Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Linear Precoding for MIMO Systems,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Signal Processing for Multiaccess Communication Networks,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Principles of MIMO-OFDM Wireless Systems,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Overview of Equalization Techniques for MIMO Fading Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Geolocation Techniques for Mobile Radio Systems,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Time-Frequency Signal Processing for Wireless Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Monte Carlo Signal Processing for Digital Communications: Principles and Applications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Low-Complexity Diversity Combining Schemes for Mobile Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Equalization Techniques for Fading Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Carrier Frequency Synchronization for OFDM Systems,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Filter-Bank Modulation Techniques for Transmission over Frequency-Selective Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Adaptive Coded Modulation for Transmission over Fading Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Mobile Velocity Estimation for Wireless Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Spread-Spectrum Techniques for Mobile Communications,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The effects of no-nsaid and their novel analogues on bone metabolism in vitro and in vivo,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Constellations for Transmission over Nonlinear Channels,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Nonlinear Channel Identification Using Natural Gradient Descent: Application to Modeling and Tracking,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Nonlinear Channel Identification Using Natural Gradient Descent: Application to Modeling and Tracking,0,2004,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural network MLSE receiver for satellite channels in the presence of nonlinear distortions and frequency-selective fading,0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,BER performance evaluation of 4-QAM CDMA system in mobile Rician fading satellite channel,0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Dinuclear, trinuclear and tetranuclear arrangements of gold atoms with nitrogen containing bridging ligands. A super short Au (II)-Au (II) bond in a dinuclear Au compound.",0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Structure and luminescence studies of the tetranuclear gold (I) formamidinato clusters [Au4 (form) 4].,0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Luminescent gold rings and their supramolecular pi stacks with organic molecules.,0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Breeding of cucumber plant to resist Fusarium wilt,0,2003,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Statistical analysis of adaptive neural network inversion of Hammerstein systems for Gaussian inputs,0,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Analysis of 16-star (8, 8) QAM modulation over nonlinear channels",0,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of TWT modeling error on the performance of satellite channels,0,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The anti-resorptive effects of NO-NSAIDs are not dependent on cox-inhibition or nitric oxide,0,2002,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Nitrosylated NSAIDs are potent inhibitors of bone resorption in vitro,0,2001,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Application of Alpha-Track Mapping to Genesis of Uranium-Mineralization, Gabal El-Bakriya, Eastern Desert, Egypt",0,2001,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"sing antioxidant compounds for controlling chalkbrood disease of honeybee colonies, Apis mellifera L. in Middle Egypt",0,2001,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Leptin and ventilatory function response to exercise in obese boys and girls: A comparative study.,0,2000,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Histological and histochemical studies on the effect of Schistosoma mansoni infection on the freshwater snail Biomphalaria alexandrina, 1-The female accessory sex glands",0,1999,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Antihyperglycaemic effect of Saliva leriifolia Benth leaf and seed extract in mice.,0,1999,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Signal Processing Theory and Methods-Fluctuation Analysis of a Two-Layer Backpropagation Algorithm Used for Modeling Nonlinear Memoryless Channels,0,1999,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Fluctuation analysis of a two-layer backpropagation algorithm used for modelling nonlinear memoryless channels,0,1998,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,An epidemiological study on the occurrence of Listeria species in abattoris,0,1998,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,[Role of acquired experiences of national service in popular participation in rural development activities in some villages of Sharkia Governorate [Egypt]].[Arabic],0,1998,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural network modelling of nonlinear channels with memory,0,1997,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Neural Networks for Communications and Signal Processing: Overview and New Results,0,1996,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Vector Neural Networks for Digital Satellite Communications,0,1993,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,NEWTEST project and the impact of neural networks on S-UMTS communications,0,1992,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of some nutritional and physiological factors on poultry production,0,1991,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A study of the factors related to extension supervision among extension supervisors in selected governorates,0,1991,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,The relationship of extension supervision and job satisfaction among extension workers in selected governorates,0,1991,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Occurrence of Clostridium perfringens in healthy and diseased goats,0,1990,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Improvement of traditional methods used for preserving meat by drying/salting in Somalia,0,1990,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Some biochemical and histopathological changes accompanying rumen acidosis in sheep [Egypt].,0,1988,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Role of Structural Deformation in Controlling Copper Occurrences in the Abu Swayel Region, Egypt",0,1983,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Bibliography on plant nutrition research work in Egypt,0,1983,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Surveillance Of Enteropathogenic Campylobacter In Raw Poultry Meat And Some Poultry Products In Assiut City.,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Comparative study of 3 intracorneal implant types to manage central keratoconus,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,EFFECT OF SLABS IN SPACE FRAMED STRUCTURES UNDER SEISMIC LOADING,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of exploitation of fish ponds in the cultivation of wheat in the winter season on growth performance and total yield of Oreochromis niloticus.,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Effect of Spatial Variation on plant community structure of some wadis in South Sinai, Egypt.",0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Mesbah S Kamel, Ahmed S El-deen, Ghada M EL-sagheer and* Ashraf M Osman Departments of Internal Medicine and* Clinial Pathology. El-Minia University-Egypt",0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Effect of Implementing Traffic Safety Awareness Program On Driver’s Knowledge Regarding Traffic Safety Practices In Alexandria-Egypt,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,ASIAN ACADEMIC RESEARCH JOURNAL OF MULTIDISCIPLINARY,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Multiple Routing Configurations for Datacenter Disaster Recovery Applicability and Challenges,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,30th Annual IEEE Conference on Local Computer Networks—LCN 2005,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"PROCEEDINGS, Fifteenth Workshop on Geothermal Reservoir Engineering SunhnlUmvuﬂq, SunhniCﬂHmmaJmwmy2} 25IQW SGP-TR-130 STUDY OF THE EFFECT OF SEVERAL WELLBORE CONDITIONS ON THE …",0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,AGERI Experience with Date Palm Molecular Fingerprinting Techniques.,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Ashish Kumar Saxena Aswir Premadi Ayaz Ghorbani,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"• Prof. M Akaike, Science University of Tokyo• Dr. S Ali Al-Mawsawi, University of Bahrain• Dr. Hanaa Ali, Zagazig University• Mr. Mohammed Alsumady, Yarmouk University",0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,SPECIAL ISSUE ON GIGABIT WIRELESS,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Symposium Co-Chair,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,"Complex ISAR Imaging of Maneuvering Targets via the Capon Estimator.................... Z.-S. Liu, R. Wu, and J. Li 1262 Signal Processing Theory and Methods Analysis of the …",0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,A Neural Network MLSE Receiver Based on Natural Gradient Descent: Application to Satellite Communications,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,CHENG LI,0,0,2020-10-15
ryfKzl4AAAAJ,Mohamed Ibnkahla,Symposium organizing committee,0,0,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Single-channel speech separation using soft mask filtering,133,2007,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,A maximum likelihood estimation of vocal-tract-related filter characteristics for single channel speech separation,56,2006,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Fractal analysis of surface electromyography signals: a novel power spectrum-based method,50,2009,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Nonlinear minimum mean square error estimator for mixture-maximisation approximation,49,2006,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Robust joint audio-video localization in video conferencing using reliability information,41,2004,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Monaural speech segregation based on fusion of source-driven with model-driven techniques,31,2007,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Image Registration Under Illumination Variations Using Region-Based Confidence Weighted-Estimators,27,2011,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Performance evaluation of three features for model-based single channel speech separation problem,23,2006,2020-10-15
RyOFutYAAAAJ,Richard Dansereau,Co-channel audiovisual speech separation using spectral matching constraints,19,2004,2020-10-15
